207,54657
208,47441
209,54306
210,53945
211,40670
212,46562
213,47809
214,66798
215,54293
216,54578
217,46483
218,54647
219,54664
220,46485
221,50127
222,50171
223,47829
224,54296
225,54662
226,41472
227,46397
228,54314
229,40668
230,54298
231,47239
232,41569
233,54290
234,54576
235,47199
236,41464
237,54292
238,66679
239,41462
240,47443
241,50129
242,54295
243,54313
244,54578
245,50170
246,54533
247,46414
248,54316
249,40667
250,54331
251,47259
252,26757
253,66802
254,47228
255,66701
256,54529
257,41466
258,47229
259,47198
260,46569
261,54295
262,41460
263,66740
264,47178
265,50374
266,49847
267,47139
268,54518
269,41469
270,50169
271,54318
272,46535
273,48691
274,40549
275,47179
276,66763
277,53902
278,54338
279,54317
280,41542
281,47226
282,54531
283,54579
284,46514
285,40474
286,54526
287,54344
288,41468
289,54429
290,41470
291,54317
292,49824
293,53881
294,50259
295,66333
296,47059
297,46537
298,47166
299,40489
300,54320
301,40547
302,47119
303,66787
304,50226
305,47169
306,40221
307,47053
308,47249
309,54340
310,54340
311,46325
312,40545
313,54343
314,47137
315,41540
316,47138
317,47055
318,53520
319,46539
320,54550
321,49843
322,54523
323,66809
324,40219
325,54534
326,40468
327,47051
328,46354
329,46348
330,47269
331,54341
332,66709
333,53879
334,40223
335,53919
336,66806
337,40213
338,66793
339,54552
340,49849
341,54427
342,40479
343,40217
344,47167
345,54578
346,53533
347,47057
348,40476
349,50769
350,40477
351,66359
352,40225
353,47058
354,66352
355,40215
356,40212
357,46147
358,50354
359,40211
360,40472
361,40210
362,54346
363,66773
364,47279
365,66839
366,54340
367,40227
368,54528
369,40589
370,40470
371,53520
372,40239
373,41541
374,40233
375,40211
376,40237
377,53534
378,66687
379,41539
380,40880
381,53539
382,40885
383,40591
384,53879
385,50859
386,45478
387,40235
388,46049
389,46149
390,54533
391,45479
392,45481
393,40231
394,40229
395,40629
396,45476
397,40878
398,66127
399,48703
400,40882
401,54516
402,50858
403,40625
404,50829
405,46244
406,50321
407,50765
408,46145
409,40627
410,54421
411,46045
412,66822
413,40599
414,40593
415,50933
416,40597
417,40789
418,53913
419,66346
420,54413
421,54524
422,50767
423,46117
424,53332
425,54413
426,46047
427,66265
428,45473
429,26571
430,46119
431,26571
432,54426
433,54558
434,48683
435,49846
436,40883
437,46242
438,40699
439,54347
440,54498
441,45475
442,50827
443,53518
444,50935
445,45468
446,40595
447,66128
448,45470
449,40721
450,50937
451,46342
452,53505
453,54349
454,53359
455,46240
456,46359
457,53520
458,50825
459,66620
460,50739
461,46282
462,45359
463,51371
464,53506
465,54411
466,46284
467,66292
468,45357
469,66126
470,45219
471,40764
472,45472
473,46236
474,50931
475,50939
476,46286
477,56767
478,66636
479,50737
480,50823
481,50997
482,40724
483,66571
484,49828
485,66115
486,42579
487,50969
488,45966
489,50735
490,50939
491,50674
492,50672
493,48712
494,40723
495,40822
496,50389
497,45355
498,54538
499,50670
500,46238
501,45964
502,50735
503,66117
504,51373
505,56766
506,45149
507,45356
508,50676
509,50667
510,50677
511,54552
512,50733
513,45133
514,50968
515,50667
516,66113
517,54497
518,54484
519,54487
520,54424
521,56769
522,50668
523,48599
524,42697
525,45144
526,50678
527,45145
528,45143
529,56826
530,54492
531,53340
532,45147
533,53347
534,54472
535,42781
536,45239
537,54426
538,51061
539,50679
540,50996
541,66119
542,51105
543,56729
544,51063
545,54413
546,48734
547,51379
548,53859
549,54422
550,42489
551,45131
552,54539
553,45141
554,45968
555,66111
556,45326
557,51143
558,45329
559,45896
560,51103
561,42799
562,56825
563,50999
564,66625
565,66287
566,66123
567,66557
568,66125
569,42699
570,66646
571,51065
572,49767
573,45127
574,45130
575,51149
576,45128
577,53501
578,54470
579,48527
580,54486
581,26723
582,42549
583,66121
584,56864
585,53508
586,54426
587,42719
588,51381
589,51377
590,51069
591,45899
592,26736
593,56828
594,45894
595,51107
596,45897
597,48619
598,45134
599,42327
600,51067
601,66130
602,42551
603,45139
604,45327
605,45136
606,45138
607,53123
608,45768
609,66589
610,53125
611,45883
612,53507
613,51375
614,48455
615,42657
616,66271
617,55767
618,42655
619,66129
620,66280
621,54411
622,53121
623,48529
624,51109
625,42329
626,56746
627,53119
628,45259
629,53117
630,48739
631,53343
632,45257
633,45309
634,66133
635,42553
636,56759
637,45881
638,48720
639,66132
640,45721
641,66649
642,56841
643,56761
644,51147
645,42653
646,56823
647,45307
648,53474
649,66299
650,54536
651,48653
652,45277
653,45276
654,51399
655,45891
656,53127
657,51145
658,51467
659,66386
660,56861
661,48531
662,45772
663,45701
664,51469
665,49733
666,45884
667,56814
668,66606
669,45770
670,45897
671,55758
672,42659
673,53177
674,42113
675,56761
676,53115
677,42651
678,45892
679,53225
680,66131
681,53844
682,66578
683,45879
684,56859
685,45279
686,56858
687,45889
688,49835
689,42115
690,53111
691,51427
692,42555
693,26506
694,53175
695,45289
696,66564
697,51519
698,56814
699,56814
700,56745
701,53113
702,53842
703,48607
704,48465
705,42111
706,53129
707,56727
708,45886
709,48249
710,66399
711,45888
712,56812
713,44866
714,53426
715,48624
716,56862
717,42117
718,42349
719,55765
720,66540
721,66583
722,45529
723,44867
724,55765
725,51465
726,45699
727,56850
728,56843
729,44869
730,56651
731,44879
732,49744
733,53227
734,49762
735,66640
736,44653
737,53757
738,42109
739,53229
740,44649
741,56867
742,56856
743,51429
744,42105
745,42857
746,53840
747,42103
748,56843
749,26759
750,51503
751,45659
752,49716
753,54483
754,48629
755,26548
756,44651
757,42929
758,42119
759,56818
760,56843
761,53173
762,42107
763,53424
764,66538
765,49779
766,44867
767,44793
768,53489
769,53179
770,26907
771,55768
772,42285
773,44652
774,42855
775,66453
776,45525
777,42853
778,42859
779,42369
780,42283
781,42281
782,53639
783,45549
784,45661
785,66629
786,56653
787,55767
788,44795
789,45657
790,53721
791,56820
792,44797
793,44809
794,66440
795,26831
796,26721
797,66539
798,45527
799,26529
800,26906
801,44625
802,42287
803,51515
804,66459
805,54472
806,45739
807,53797
808,56821
809,42275
810,56743
811,49808
812,51491
813,44807
814,26725
815,44629
816,56814
817,44789
818,42289
819,26899
820,53604
821,53498
822,42279
823,26892
824,55779
825,45665
826,42277
827,44623
828,44791
829,44787
830,42899
831,45663
832,44628
833,56754
834,55776
835,53572
836,53619
837,48727
838,55483
839,48488
840,44799
841,44623
842,56858
843,56829
844,48493
845,66450
846,44801
847,53579
848,55491
849,26524
850,56867
851,42389
852,56865
853,55743
854,53773
855,56736
856,26844
857,56859
858,44803
859,56814
860,42897
861,56659
862,44623
863,44801
864,56751
865,44627
866,55483
867,45711
868,56253
869,26624
870,48612
871,44579
872,44805
873,42399
874,56858
875,66916
876,58456
877,26826
878,53547
879,51789
880,55624
881,56645
882,48301
883,44799
884,58332
885,48499
886,59348
887,48565
888,55777
889,53545
890,42499
891,56753
892,51688
893,66424
894,58455
895,56642
896,53819
897,66871
898,56753
899,44894
900,53560
901,26632
902,53547
903,44581
904,55487
905,44575
906,56656
907,66903
908,56626
909,44892
910,66482
911,66914
912,48366
913,26871
914,44577
915,53557
916,56294
917,56290
918,55774
919,42477
920,58300
921,66909
922,58256
923,58285
924,59399
925,26802
926,58452
927,26532
928,44388
929,49811
930,53804
931,49809
932,44577
933,55481
934,44577
935,56598
936,26553
937,53578
938,56869
939,56254
940,66901
941,45731
942,66500
943,53562
944,55756
945,48485
946,51766
947,66904
948,49777
949,56299
950,55483
951,53809
952,58453
953,44359
954,56288
955,58454
956,56630
957,66484
958,56295
959,56332
960,44357
961,66869
962,56288
963,44379
964,55608
965,58313
966,44149
967,55626
968,56637
969,56599
970,53567
971,26579
972,49740
973,26810
974,53577
975,55608
976,58339
977,48329
978,48432
979,26789
980,44369
981,26909
982,58135
983,48480
984,66894
985,55471
986,49844
987,53783
988,66903
989,44227
990,56567
991,56588
992,55490
993,55608
994,58089
995,55606
996,66892
997,56330
998,55758
999,55483
1000,56589
1001,56648
1002,55619
1003,48431
1004,55483
1005,66497
1006,55606
1007,66907
1008,26605
1009,48341
1010,56288
1011,49838
1012,66871
1013,66501
1014,26607
1015,56220
1016,26556
1017,59379
1018,49832
1019,66909
1020,26909
1021,66882
1022,56283
1023,66887
1024,49751
1025,66885
1026,58553
1027,44536
1028,44147
1029,55483
1030,48308
1031,44339
1032,44225
1033,51674
1034,66887
1035,67744
1036,48356
1037,56575
1038,48429
1039,66484
1040,48282
1041,44139
1042,44137
1043,51647
1044,44229
1045,66909
1046,56581
1047,26903
1048,58091
1049,57635
1050,26904
1051,56564
1052,67746
1053,66879
1054,58099
1055,57632
1056,55469
1057,51709
1058,44145
1059,44534
1060,56332
1061,56283
1062,55471
1063,48477
1064,26603
1065,66503
1066,56154
1067,58095
1068,48432
1069,58097
1070,51588
1071,26465
1072,44135
1073,44265
1074,56587
1075,56218
1076,58089
1077,44263
1078,51570
1079,44141
1080,66507
1081,56593
1082,56579
1083,66957
1084,55608
1085,66851
1086,48161
1087,44143
1088,66917
1089,26487
1090,59394
1091,56072
1092,56566
1093,66509
1094,58093
1095,66989
1096,66504
1097,58095
1098,26629
1099,56333
1100,26427
1101,44329
1102,66957
1103,66506
1104,44532
1105,57641
1106,51645
1107,58579
1108,26489
1109,58093
1110,56291
1111,44269
1112,55629
1113,26817
1114,58566
1115,66877
1116,44267
1117,55618
1118,49774
1119,56220
1120,48163
1121,58239
1122,67742
1123,51643
1124,44328
1125,56281
1126,26847
1127,51545
1128,79588
1129,56584
1130,66954
1131,56075
1132,56594
1133,55627
1134,58099
1135,79415
1136,66849
1137,56073
1138,67744
1139,67754
1140,56323
1141,48268
1142,44309
1143,26835
1144,66851
1145,26845
1146,66987
1147,67749
1148,79395
1149,56317
1150,66919
1151,58119
1152,26897
1153,67756
1154,56070
1155,44287
1156,55566
1157,55499
1158,55621
1159,56305
1160,48496
1161,67745
1162,59368
1163,49770
1164,56307
1165,59387
1166,55566
1167,56170
1168,79418
1169,58515
1170,57638
1171,79424
1172,48369
1173,56070
1174,55569
1175,67685
1176,67686
1177,56321
1178,48159
1179,66955
1180,59192
1181,55496
1182,67753
1183,57612
1184,56271
1185,55606
1186,44319
1187,49757
1188,79576
1189,67753
1190,67745
1191,79206
1192,79400
1193,66989
1194,57614
1195,66987
1196,79379
1197,56179
1198,79235
1199,44289
1200,56307
1201,79591
1202,55497
1203,26842
1204,48149
1205,26901
1206,58769
1207,79361
1208,66969
1209,55494
1210,56341
1211,79395
1212,79258
1213,55592
1214,58513
1215,55568
1216,79423
1217,56068
1218,58509
1219,67752
1220,56269
1221,58642
1222,55595
1223,56340
1224,79592
1225,56112
1226,51580
1227,57589
1228,59174
1229,56191
1230,56076
1231,26849
1232,48151
1233,66953
1234,56316
1235,66862
1236,56276
1237,56237
1238,67742
1239,79426
1240,55432
1241,59439
1242,58540
1243,79427
1244,66976
1245,79589
1246,57610
1247,58507
1248,49479
1249,48153
1250,48165
1251,49584
1252,66978
1253,66996
1254,67757
1255,56077
1256,67734
1257,67737
1258,49626
1259,79597
1260,79595
1261,79241
1262,79423
1263,48317
1264,48147
1265,26683
1266,58640
1267,56182
1268,48143
1269,48157
1270,79369
1271,51702
1272,67714
1273,57639
1274,67748
1275,79595
1276,67753
1277,49509
1278,58511
1279,56338
1280,67661
1281,56322
1282,59427
1283,58762
1284,56203
1285,48155
1286,67742
1287,79539
1288,55430
1289,58644
1290,79639
1291,59425
1292,48145
1293,49624
1294,56329
1295,59425
1296,79599
1297,79367
1298,79189
1299,67688
1300,67700
1301,79346
1302,55596
1303,55590
1304,79541
1305,57539
1306,56348
1307,56337
1308,56132
1309,26409
1310,26639
1311,51597
1312,79410
1313,56346
1314,67706
1315,79540
1316,55444
1317,67827
1318,57636
1319,48167
1320,58638
1321,66981
1322,58730
1323,79291
1324,59423
1325,57577
1326,57539
1327,79295
1328,57537
1329,56133
1330,79112
1331,67732
1332,56206
1333,55422
1334,56271
1335,26670
1336,26474
1337,67715
1338,66957
1339,26676
1340,56204
1341,56244
1342,67707
1343,49477
1344,79282
1345,79594
1346,67829
1347,79365
1348,56348
1349,67759
1350,79362
1351,59077
1352,56130
1353,67661
1354,79227
1355,79219
1356,26446
1357,67716
1358,77977
1359,55571
1360,79429
1361,67701
1362,49599
1363,79268
1364,67735
1365,56132
1366,49545
1367,55442
1368,48324
1369,49637
1370,58849
1371,56269
1372,49699
1373,58636
1374,58791
1375,67705
1376,58708
1377,56242
1378,67659
1379,56244
1380,55413
1381,77966
1382,79356
1383,67744
1384,56235
1385,79288
1386,56357
1387,79353
1388,67822
1389,59075
1390,26689
1391,67663
1392,56335
1393,49549
1394,57489
1395,79238
1396,67718
1397,55595
1398,67731
1399,26169
1400,48291
1401,57587
1402,56338
1403,56242
1404,79618
1405,57644
1406,66994
1407,79585
1408,56249
1409,79341
1410,55452
1411,56355
1412,79359
1413,67806
1414,67823
1415,59199
1416,55585
1417,57629
1418,49586
1419,66999
1420,56348
1421,58675
1422,67759
1423,56349
1424,49525
1425,48346
1426,67697
1427,67699
1428,56424
1429,56410
1430,49497
1431,76891
1432,58809
1433,57629
1434,79111
1435,77963
1436,56428
1437,79224
1438,56379
1439,51598
1440,79692
1441,56424
1442,57627
1443,56346
1444,67724
1445,56132
1446,56377
1447,79292
1448,56422
1449,56355
1450,79336
1451,66999
1452,67655
1453,77975
1454,67808
1455,79232
1456,77974
1457,67657
1458,56346
1459,76848
1460,56427
1461,56412
1462,49577
1463,77743
1464,59067
1465,79331
1466,79244
1467,56346
1468,67824
1469,48351
1470,67826
1471,79689
1472,56379
1473,77955
1474,57581
1475,58706
1476,56244
1477,79364
1478,79285
1479,79283
1480,58840
1481,56379
1482,67822
1483,57580
1484,55425
1485,65391
1486,58802
1487,56379
1488,77972
1489,67822
1490,59065
1491,59073
1492,67808
1493,79110
1494,57482
1495,55593
1496,57629
1497,57627
1498,79650
1499,77933
1500,55583
1501,59227
1502,79279
1503,79108
1504,77971
1505,79294
1506,77694
1507,49696
1508,49688
1509,67821
1510,49492
1511,26655
1512,55585
1513,79276
1514,57439
1515,67811
1516,79114
1517,56379
1518,66996
1519,67678
1520,58710
1521,67722
1522,59069
1523,76887
1524,76846
1525,79299
1526,57462
1527,79669
1528,59063
1529,79115
1530,57548
1531,57520
1532,79249
1533,79280
1534,56355
1535,57572
1536,55545
1537,26434
1538,56424
1539,79312
1540,67693
1541,26441
1542,79688
1543,79100
1544,57645
1545,67727
1546,56355
1547,79106
1548,57584
1549,79364
1550,77948
1551,79110
1552,67471
1553,76848
1554,76855
1555,57642
1556,59457
1557,57258
1558,57518
1559,49638
1560,79739
1561,26419
1562,58739
1563,56355
1564,49632
1565,79115
1566,55450
1567,79677
1568,67681
1569,77731
1570,77746
1571,79289
1572,77866
1573,55543
1574,79098
1575,59071
1576,55452
1577,49536
1578,65385
1579,67813
1580,26188
1581,56412
1582,56414
1583,49565
1584,79104
1585,55424
1586,57642
1587,67677
1588,79211
1589,76889
1590,26486
1591,67691
1592,79102
1593,79117
1594,79194
1595,77749
1596,65558
1597,57583
1598,67808
1599,55411
1600,79106
1601,79106
1602,79106
1603,79106
1604,56370
1605,79117
1606,79695
1607,55546
1608,79108
1609,67817
1610,48231
1611,67693
1612,57578
1613,56355
1614,79348
1615,59229
1616,26340
1617,67728
1618,57648
1619,77656
1620,56459
1621,55559
1622,49635
1623,59757
1624,55411
1625,76857
1626,27498
1627,79686
1628,57629
1629,79664
1630,56368
1631,59320
1632,57647
1633,59469
1634,79350
1635,49504
1636,79254
1637,65321
1638,65366
1639,49593
1640,49219
1641,76887
1642,57520
1643,79674
1644,79685
1645,67819
1646,57520
1647,67680
1648,67814
1649,49594
1650,79694
1651,67724
1652,67725
1653,77960
1654,79183
1655,57520
1656,26160
1657,26219
1658,55459
1659,57562
1660,57413
1661,27498
1662,49170
1663,59846
1664,57586
1665,49610
1666,67729
1667,77978
1668,55599
1669,79713
1670,56472
1671,67808
1672,56370
1673,67292
1674,59514
1675,77652
1676,65375
1677,55457
1678,79199
1679,57555
1680,79286
1681,57567
1682,76855
1683,67468
1684,57223
1685,56470
1686,49205
1687,57078
1688,56457
1689,55597
1690,67295
1691,57080
1692,79252
1693,26452
1694,67808
1695,26345
1696,49076
1697,79736
1698,56462
1699,65624
1700,57399
1701,49681
1702,55234
1703,76835
1704,56472
1705,76887
1706,49134
1707,79737
1708,57072
1709,55576
1710,77767
1711,59510
1712,77654
1713,59755
1714,67294
1715,67319
1716,77791
1717,67305
1718,67475
1719,77799
1720,67098
1721,55437
1722,59269
1723,59759
1724,79261
1725,65388
1726,65307
1727,49078
1728,67304
1729,79682
1730,57368
1731,65582
1732,77839
1733,55459
1734,67480
1735,77871
1736,65604
1737,57290
1738,49661
1739,77855
1740,49090
1741,77797
1742,77770
1743,67307
1744,77836
1745,67472
1746,67816
1747,77723
1748,49597
1749,76829
1750,67482
1751,49596
1752,48336
1753,55218
1754,77781
1755,65599
1756,67489
1757,67377
1758,79215
1759,79256
1760,59494
1761,65556
1762,56370
1763,79868
1764,55435
1765,67466
1766,65626
1767,67468
1768,77790
1769,79297
1770,65558
1771,49124
1772,76831
1773,59821
1774,55437
1775,55599
1776,26388
1777,79730
1778,65589
1779,49692
1780,67316
1781,79271
1782,55237
1783,67487
1784,77704
1785,49186
1786,79872
1787,65558
1788,67434
1789,76831
1790,57076
1791,65347
1792,67483
1793,55578
1794,56479
1795,49082
1796,79733
1797,65629
1798,57074
1799,49080
1800,57299
1801,57271
1802,59519
1803,65558
1804,67297
1805,76833
1806,49434
1807,76835
1808,76829
1809,65623
1810,79263
1811,79874
1812,65329
1813,77716
1814,49413
1815,79725
1816,67273
1817,49196
1818,79856
1819,65326
1820,79837
1821,67377
1822,65346
1823,55288
1824,77833
1825,77736
1826,26215
1827,26389
1828,59823
1829,26316
1830,57250
1831,67480
1832,77815
1833,76887
1834,49088
1835,65549
1836,65627
1837,49074
1838,55232
1839,55270
1840,56477
1841,49451
1842,57234
1843,67310
1844,65399
1845,79274
1846,49456
1847,67317
1848,55288
1849,67308
1850,65555
1851,55234
1852,26203
1853,67256
1854,65554
1855,77787
1856,76744
1857,49084
1858,65343
1859,79875
1860,67482
1861,65558
1862,67157
1863,65550
1864,59889
1865,77880
1866,49086
1867,65345
1868,76779
1869,65620
1870,55286
1871,48361
1872,79774
1873,65597
1874,77796
1875,65553
1876,76547
1877,33775
1878,67473
1879,55262
1880,76872
1881,79859
1882,26386
1883,67271
1884,59302
1885,67273
1886,76549
1887,55232
1888,65594
1889,65552
1890,77876
1891,67311
1892,49685
1893,67280
1894,26382
1895,77794
1896,55291
1897,49191
1898,67435
1899,65551
1900,59872
1901,65232
1902,77887
1903,77784
1904,65614
1905,55263
1906,67433
1907,67256
1908,26180
1909,33428
1910,55271
1911,76473
1912,65344
1913,79853
1914,49176
1915,76534
1916,67483
1917,79822
1918,78148
1919,35759
1920,35794
1921,55288
1922,65201
1923,65199
1924,77886
1925,26384
1926,26197
1927,77728
1928,65611
1929,76865
1930,76437
1931,59329
1932,79761
1933,67271
1934,77756
1935,35767
1936,67269
1937,49143
1938,67146
1939,67271
1940,77883
1941,59505
1942,79809
1943,78136
1944,35708
1945,49179
1946,49401
1947,65396
1948,79862
1949,26131
1950,49214
1951,57392
1952,78120
1953,76870
1954,67152
1955,65510
1956,78141
1957,49393
1958,67278
1959,67489
1960,55126
1961,79804
1962,26129
1963,55257
1964,67169
1965,76532
1966,77889
1967,49201
1968,49439
1969,76879
1970,67482
1971,67147
1972,67591
1973,33442
1974,35753
1975,35799
1976,55239
1977,67283
1978,65606
1979,76768
1980,77830
1981,76479
1982,26349
1983,65195
1984,26127
1985,77793
1986,67281
1987,76863
1988,76877
1989,77709
1990,77740
1991,65197
1992,76477
1993,67598
1994,35781
1995,67592
1996,55268
1997,67590
1998,77880
1999,55127
2000,49163
2001,78132
2002,76530
2003,55124
2004,59556
2005,67251
2006,76474
2007,57339
2008,55278
2009,55120
2010,26122
2011,78147
2012,35745
2013,55270
2014,26121
2015,79865
2016,79777
2017,79871
2018,26133
2019,49377
2020,55128
2021,67271
2022,65618
2023,67149
2024,33378
2025,59597
2026,26125
2027,33829
2028,59581
2029,67593
2030,49326
2031,67167
2032,67596
2033,35686
2034,67150
2035,35792
2036,65193
2037,67159
2038,67229
2039,72270
2040,67591
2041,76470
2042,26135
2043,76770
2044,65187
2045,65203
2046,26209
2047,55122
2048,78098
2049,26123
2050,67454
2051,67246
2052,76767
2053,76776
2054,65520
2055,57319
2056,76596
2057,67599
2058,59609
2059,76467
2060,55129
2061,26969
2062,65527
2063,79848
2064,67161
2065,65183
2066,65185
2067,76448
2068,67591
2069,35796
2070,67256
2071,35716
2072,67378
2073,67158
2074,65207
2075,67127
2076,67586
2077,77776
2078,76456
2079,49429
2080,35685
2081,35683
2082,67551
2083,67363
2084,67134
2085,57334
2086,65189
2087,76532
2088,55118
2089,72250
2090,33790
2091,79877
2092,55131
2093,67595
2094,67361
2095,35687
2096,76751
2097,76461
2098,55296
2099,33449
2100,67377
2101,79790
2102,55252
2103,67585
2104,76764
2105,76761
2106,67550
2107,65205
2108,67258
2109,67245
2110,65191
2111,76756
2112,55116
2113,67126
2114,76287
2115,49324
2116,76476
2117,35638
2118,67459
2119,79843
2120,67587
2121,67366
2122,67133
2123,78199
2124,26939
2125,35764
2126,35684
2127,67136
2128,55294
2129,78112
2130,72250
2131,55283
2132,67574
2133,77761
2134,25997
2135,76189
2136,67259
2137,55246
2138,27798
2139,55130
2140,76593
2141,25980
2142,67125
2143,78144
2144,67577
2145,33334
2146,76571
2147,67582
2148,78730
2149,76316
2150,33803
2151,79787
2152,76773
2153,49152
2154,65462
2155,76774
2156,35789
2157,35713
2158,26931
2159,67549
2160,49356
2161,65529
2162,25946
2163,35690
2164,32351
2165,49448
2166,67071
2167,76187
2168,59555
2169,76771
2170,77773
2171,35630
2172,35689
2173,26936
2174,67368
2175,27793
2176,76777
2177,55299
2178,67112
2179,78052
2180,67365
2181,26937
2182,25996
2183,49424
2184,59557
2185,67227
2186,35619
2187,49459
2188,78166
2189,67583
2190,78089
2191,55276
2192,27801
2193,67376
2194,67374
2195,61276
2196,79780
2197,65817
2198,76599
2199,79793
2200,25999
2201,78089
2202,72275
2203,67105
2204,67360
2205,35688
2206,49328
2207,65239
2208,78052
2209,33397
2210,67240
2211,67547
2212,65474
2213,78166
2214,76185
2215,49457
2216,35756
2217,55278
2218,78126
2219,76344
2220,65468
2221,76726
2222,78089
2223,65719
2224,79801
2225,76149
2226,76275
2227,59909
2228,67578
2229,33330
2230,67373
2231,59602
2232,67575
2233,33824
2234,25992
2235,61479
2236,78713
2237,79771
2238,68647
2239,78089
2240,35236
2241,59558
2242,78089
2243,65428
2244,79805
2245,76135
2246,67067
2247,33332
2248,26954
2249,67354
2250,35606
2251,68623
2252,67117
2253,76351
2254,72290
2255,76706
2256,76133
2257,79879
2258,76597
2259,35768
2260,65439
2261,33330
2262,67069
2263,65779
2264,64560
2265,67346
2266,78733
2267,33649
2268,76332
2269,76199
2270,76661
2271,72297
2272,67065
2273,67063
2274,49459
2275,76137
2276,78739
2277,64589
2278,27804
2279,61279
2280,76131
2281,35614
2282,26935
2283,78087
2284,35719
2285,35239
2286,25938
2287,61389
2288,78048
2289,33129
2290,32139
2291,67067
2292,75337
2293,64521
2294,76359
2295,49406
2296,67141
2297,67580
2298,67059
2299,68642
2300,78050
2301,33335
2302,61462
2303,59590
2304,35644
2305,78086
2306,64584
2307,67165
2308,68307
2309,59939
2310,78737
2311,78664
2312,49453
2313,76139
2314,59955
2315,26919
2316,27499
2317,67166
2318,33619
2319,64569
2320,35647
2321,68169
2322,65479
2323,68649
2324,27777
2325,35216
2326,67061
2327,76297
2328,76227
2329,78052
2330,35649
2331,76676
2332,35641
2333,61250
2334,35080
2335,78183
2336,33333
2337,68159
2338,76228
2339,75323
2340,78655
2341,32361
2342,68199
2343,32289
2344,35579
2345,65830
2346,79802
2347,68794
2348,33415
2349,65795
2350,76337
2351,76307
2352,64579
2353,72226
2354,27239
2355,68804
2356,67122
2357,33647
2358,72293
2359,65812
2360,61440
2361,68305
2362,33739
2363,68766
2364,78078
2365,72280
2366,68163
2367,35576
2368,27243
2369,75335
2370,59929
2371,68161
2372,35578
2373,68782
2374,35586
2375,35580
2376,76229
2377,75334
2378,33154
2379,78176
2380,65451
2381,72175
2382,68167
2383,72285
2384,68165
2385,61267
2386,65835
2387,33142
2388,65931
2389,35116
2390,33659
2391,78658
2392,61476
2393,32257
2394,35585
2395,68753
2396,64683
2397,35232
2398,28790
2399,28777
2400,26954
2401,27639
2402,33615
2403,76356
2404,35625
2405,27499
2406,72294
2407,68775
2408,33617
2409,26954
2410,78727
2411,68309
2412,68519
2413,64572
2414,61350
2415,59969
2416,68219
2417,27612
2418,32130
2419,49419
2420,76327
2421,78054
2422,27572
2423,33613
2424,65843
2425,27628
2426,35088
2427,64546
2428,76689
2429,35075
2430,78073
2431,65929
2432,25859
2433,27580
2434,35583
2435,76646
2436,68259
2437,35584
2438,25859
2439,65824
2440,68809
2441,27607
2442,64653
2443,35510
2444,72178
2445,76646
2446,76707
2447,75210
2448,60549
2449,32339
2450,75305
2451,61273
2452,32369
2453,33602
2454,35444
2455,78083
2456,78056
2457,64347
2458,27568
2459,78662
2460,72296
2461,68239
2462,79798
2463,33689
2464,68799
2465,33611
2466,72296
2467,25863
2468,35428
2469,33604
2470,65760
2471,68723
2472,32312
2473,35633
2474,75196
2475,27809
2476,64319
2477,72213
2478,33607
2479,35102
2480,78652
2481,79807
2482,33609
2483,75045
2484,35581
2485,75389
2486,68549
2487,64625
2488,72172
2489,72160
2490,25849
2491,78628
2492,60529
2493,72299
2494,61449
2495,65936
2496,33605
2497,64331
2498,75339
2499,25924
